date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,Team1 Win
26-11-2019,2020,0,,DAL,LAC,1552.093255,1582.242786,0.599190091,0.400809909,1535.003953,1599.332088,1543.537221,1593.063181,0.575256167,0.424743833,1527.36563,1609.234772,1634.921369,1723.110206,0.52018098,0.47981902,99,114,loose
26-11-2019,2020,0,,DEN,WAS,1619.005889,1435.127904,0.836735038,0.163264962,1622.266335,1431.867458,1620.751917,1425.324957,0.878375513,0.121624487,1623.089966,1422.986908,1657.82433,1427.251847,0.898388854,0.101611146,117,104,win
27-11-2019,2020,0,,IND,UTA,1551.04236,1600.682511,0.571970328,0.428029672,1564.05086,1587.674011,1554.730809,1614.236919,0.558093556,0.441906444,1568.263126,1600.704602,1498.975354,1630.759852,0.454466645,0.545533355,121,102,win
27-11-2019,2020,0,,CHO,DET,1421.944329,1437.316666,0.619436228,0.380563772,1424.825666,1434.435329,1421.522153,1430.112027,0.625831699,0.374168301,1424.345066,1427.289113,1294.507304,1448.958765,0.419391704,0.580608296,102,101,win
27-11-2019,2020,0,,BOS,BRK,1640.111982,1477.006179,0.819735831,0.180264169,1643.391586,1473.726576,1665.425487,1475.006497,0.838449195,0.161550805,1668.320697,1472.111287,1554.242644,1442.310879,0.767620832,0.232379168,121,110,win
27-11-2019,2020,0,,PHI,SAC,1604.803135,1464.062695,0.79992303,0.20007697,1607.39772,1461.468111,1627.494731,1456.432956,0.819673363,0.180326637,1629.798741,1454.128945,1672.406626,1454.644942,0.856062271,0.143937729,97,91,win
27-11-2019,2020,0,,CLE,ORL,1342.385517,1497.152389,0.421830511,0.578169489,1332.98056,1506.557346,1303.541105,1512.616888,0.346598157,0.653401843,1296.128108,1520.029886,1385.605285,1493.682566,0.486845,0.513155,104,116,loose
27-11-2019,2020,0,,TOR,NYK,1688.696471,1284.976168,0.947828992,0.052171008,1690.243281,1283.429357,1729.456296,1236.84235,0.967450829,0.032549171,1730.376472,1235.922175,1515.888173,1247.338642,0.891106561,0.108893439,126,98,win
27-11-2019,2020,0,,MIL,ATL,1715.105063,1357.176964,0.933145719,0.066854281,1716.057604,1356.224424,1751.561584,1340.674966,0.950276641,0.049723359,1752.248101,1339.98845,1677.35556,1378.971711,0.909097127,0.090902873,111,102,win
27-11-2019,2020,0,,MEM,LAC,1384.488265,1599.332088,0.34049386,0.65950614,1381.474696,1602.345657,1382.771222,1609.234772,0.379152792,0.620847208,1379.342199,1612.663795,1426.421618,1613.515862,0.433762169,0.566237831,119,121,loose
27-11-2019,2020,0,,HOU,MIA,1630.775861,1567.202002,0.719424114,0.280575886,1635.605955,1562.371908,1668.565875,1571.321278,0.75526373,0.24473627,1672.685198,1567.201955,1651.71489,1415.094175,0.873160762,0.126839238,117,108,win
27-11-2019,2020,0,,SAS,MIN,1483.225398,1480.065075,0.644245403,0.355754597,1466.88358,1496.406893,1496.421114,1479.378996,0.666637423,0.333362577,1479.253396,1496.546714,1403.580088,1577.536242,0.399761525,0.600238475,101,113,loose
27-11-2019,2020,0,,PHO,WAS,1413.510994,1431.867458,0.615378542,0.384621458,1401.555711,1443.822742,1381.972326,1422.986908,0.649503886,0.350496114,1369.072348,1435.886887,1550.895573,1425.328003,0.828606479,0.171393521,132,140,loose
27-11-2019,2020,0,,NOP,LAL,1428.232273,1586.1271,0.417445338,0.582554662,1423.185846,1591.173526,1420.608812,1588.737371,0.382694216,0.617305784,1416.069818,1593.276365,1457.58294,1627.128597,0.380768953,0.619231047,110,114,loose
27-11-2019,2020,0,,POR,OKC,1545.766049,1526.181392,0.665607482,0.334392518,1554.706726,1517.240714,1569.211737,1543.663355,0.654745126,0.345254874,1578.499887,1534.375204,1446.502944,1562.892891,0.455840466,0.544159534,136,119,win
27-11-2019,2020,0,,GSW,CHI,1471.282283,1358.929217,0.772486071,0.227513929,1476.284859,1353.926642,1496.877267,1332.138605,0.824331334,0.175668666,1500.596894,1328.418978,1295.3012,1388.186007,0.515738053,0.484261947,104,90,loose
29-11-2019,2020,0,,BRK,BOS,1473.726576,1643.391586,0.40106633,0.59893367,1482.653959,1634.464202,1472.111287,1668.320697,0.355180775,0.644819225,1482.007084,1658.4249,1465.848829,1592.74939,0.450817226,0.549182774,112,107,win
29-11-2019,2020,0,,ORL,TOR,1506.557346,1690.243281,0.381842523,0.618157477,1500.53578,1696.264847,1520.029886,1730.376472,0.338736289,0.661263711,1514.815243,1735.591114,1498.787343,1524.894961,0.596675974,0.403324026,83,90,loose
29-11-2019,2020,0,,DET,CHO,1434.435329,1424.825666,0.652708,0.347292,1426.435786,1432.825209,1427.289113,1424.345066,0.645150909,0.354849091,1419.421944,1432.212235,1440.072275,1299.611867,0.800496354,0.199503646,107,110,loose
29-11-2019,2020,0,,CLE,MIL,1332.98056,1716.057604,0.163895791,0.836104209,1330.379037,1718.659126,1296.128108,1752.248101,0.114218482,0.885781518,1294.39726,1753.978949,1375.758286,1660.23497,0.257252339,0.742747661,110,119,loose
29-11-2019,2020,0,,NYK,PHI,1283.429357,1607.39772,0.215977153,0.784022847,1280.596711,1610.230366,1235.922175,1629.798741,0.148837018,0.851162982,1234.06935,1631.651566,1255.884813,1675.59662,0.130962943,0.869037057,95,101,loose
29-11-2019,2020,0,,OKC,NOP,1517.240714,1423.185846,0.753444756,0.246555244,1520.244585,1420.181975,1534.375204,1416.069818,0.775910958,0.224089042,1537.064939,1413.380083,1546.867682,1478.389817,0.722152517,0.277847483,109,104,win
29-11-2019,2020,0,,MEM,UTA,1381.474696,1587.674011,0.35175532,0.64824468,1375.163076,1593.985632,1379.342199,1600.704602,0.327954411,0.672045589,1373.536559,1606.510242,1442.905968,1640.253961,0.359113585,0.640886415,94,103,loose
29-11-2019,2020,0,,IND,ATL,1564.05086,1356.224424,0.854705147,0.145294853,1564.993309,1355.281975,1568.263126,1339.98845,0.868758699,0.131241301,1569.103357,1339.148218,1521.198868,1390.802753,0.790276602,0.209723398,105,104,win
29-11-2019,2020,0,,MIA,GSW,1562.371908,1476.284859,0.744825657,0.255174343,1568.878581,1469.778186,1567.201955,1500.596894,0.725351807,0.274648193,1574.290976,1493.507874,1424.100673,1323.679232,0.762390178,0.237609822,122,105,win
29-11-2019,2020,0,,SAS,LAC,1466.88358,1602.345657,0.449142456,0.550857544,1478.650468,1590.578768,1479.253396,1612.663795,0.454666142,0.545333858,1490.865253,1601.051937,1404.407031,1717.621195,0.228488012,0.771511988,107,97,win
29-11-2019,2020,0,,PHO,DAL,1401.555711,1535.003953,0.452012273,0.547987727,1394.14857,1542.411094,1369.072348,1527.36563,0.427245983,0.572754017,1362.165061,1534.272916,1539.751313,1628.361798,0.526981268,0.473018732,113,120,loose
29-11-2019,2020,0,,POR,CHI,1554.706726,1353.926642,0.849595158,0.150404842,1556.240173,1352.393195,1578.499887,1328.418978,0.880180739,0.119819261,1579.686577,1327.232288,1481.817231,1373.098179,0.765019458,0.234980542,107,103,win
29-11-2019,2020,0,,LAL,WAS,1591.173526,1443.822742,0.805943701,0.194056299,1596.846816,1438.149452,1593.276365,1435.886887,0.802659945,0.197340055,1599.059654,1430.103598,1616.047647,1437.663501,0.821105852,0.178894148,125,103,win
30-11-2019,2020,0,,SAC,DEN,1461.468111,1622.266335,0.413386614,0.586613386,1468.362506,1615.37194,1454.128945,1623.089966,0.37865869,0.62134131,1461.589812,1615.629099,1455.062732,1629.406472,0.371396441,0.628603559,100,97,win
30-11-2019,2020,0,,PHI,IND,1610.230366,1564.993309,0.697633009,0.302366991,1613.259275,1561.964401,1631.651566,1569.103357,0.712843043,0.287156957,1634.502138,1566.252786,1679.081542,1496.649006,0.831926395,0.168073605,119,116,win
30-11-2019,2020,0,,HOU,ATL,1635.605955,1355.281975,0.899286409,0.100713591,1640.314307,1350.573623,1672.685198,1339.148218,0.939885297,0.060114703,1675.337255,1336.496161,1668.831495,1407.357334,0.911708499,0.088291501,158,111,win
30-11-2019,2020,0,,MIL,CHO,1718.659126,1432.825209,0.902122936,0.097877064,1722.776142,1428.708192,1753.978949,1432.212235,0.917605752,0.082394248,1757.376441,1428.814743,1654.26772,1301.893458,0.929983989,0.070016011,137,96,win
01-12-2019,2020,0,,BRK,MIA,1482.653959,1568.878581,0.519813981,0.480186019,1476.777032,1574.755508,1482.007084,1574.290976,0.510063512,0.489936488,1476.271856,1580.026204,1511.392322,1542.752399,0.596515018,0.403484982,106,109,loose
01-12-2019,2020,0,,MIN,MEM,1496.406893,1375.163076,0.781355274,0.218644726,1479.167221,1392.402747,1496.546714,1373.536559,0.780424233,0.219575767,1479.343392,1390.739881,1562.966919,1439.160871,0.781208325,0.218791675,107,115,loose
01-12-2019,2020,0,,NYK,BOS,1280.596711,1634.464202,0.188256539,0.811743461,1277.55047,1637.510443,1234.06935,1658.4249,0.128974187,0.871025813,1232.085212,1660.409038,1259.035328,1595.64718,0.197029264,0.802970736,104,113,loose
01-12-2019,2020,0,,LAL,DAL,1596.846816,1542.411094,0.708684483,0.291315517,1576.047313,1563.210596,1599.059654,1534.272916,0.716818601,0.283181399,1577.888038,1555.444532,1614.392369,1639.065309,0.601990032,0.398009968,100,114,loose
01-12-2019,2020,0,,DET,SAS,1426.435786,1478.650468,0.568338236,0.431661764,1446.359984,1458.72627,1419.421944,1490.865253,0.553153997,0.446846003,1440.218626,1470.068571,1426.841309,1417.670486,0.663174835,0.336825165,132,98,win
01-12-2019,2020,0,,NOP,OKC,1420.181975,1520.244585,0.499909896,0.500090104,1414.592645,1525.833915,1413.380083,1537.064939,0.454826121,0.545173879,1408.419477,1542.025545,1514.64656,1538.031997,0.597769585,0.402230415,104,107,loose
01-12-2019,2020,0,,ORL,GSW,1500.53578,1469.778186,0.679766997,0.320233003,1504.202737,1466.111228,1514.815243,1493.507874,0.660683547,0.339316453,1518.743403,1489.579714,1476.159263,1374.753956,0.755362936,0.244637064,100,96,win
01-12-2019,2020,0,,TOR,UTA,1696.264847,1593.985632,0.762133613,0.237866387,1702.972089,1587.27839,1735.591114,1606.510242,0.78229458,0.21770542,1741.6468,1600.454557,1533.192197,1629.593161,0.49527782,0.50472218,130,110,win
01-12-2019,2020,0,,LAC,WAS,1590.578768,1438.149452,0.810475061,0.189524939,1596.624898,1432.103322,1601.051937,1430.103598,0.815294332,0.184705668,1606.922817,1424.232718,1698.982068,1435.317985,0.882725852,0.117274148,150,125,win
02-12-2019,2020,0,,CHO,PHO,1428.708192,1394.14857,0.684512415,0.315487585,1417.911625,1404.945137,1428.814743,1362.165061,0.729319113,0.270680887,1416.909899,1374.069905,1333.345411,1538.524713,0.360405955,0.639594045,104,109,loose
02-12-2019,2020,0,,PHI,UTA,1613.259275,1587.27839,0.673752001,0.326247999,1619.029054,1581.508611,1634.502138,1600.454557,0.732137847,0.267862153,1639.077442,1595.879252,1630.051102,1639.938854,0.679741525,0.320258475,103,94,win
02-12-2019,2020,0,,ATL,GSW,1350.573623,1466.111228,0.477654483,0.522345517,1370.854427,1445.830424,1336.496161,1489.579714,0.489504873,0.510495127,1356.185372,1469.890503,1390.355435,1381.656151,0.708747801,0.291252199,104,79,win
02-12-2019,2020,0,,MIL,NYK,1722.776142,1277.55047,0.958456028,0.041543972,1724.454738,1275.871875,1757.376441,1232.085212,0.97970788,0.02029212,1758.141669,1231.319984,1613.545821,1251.063252,0.949780133,0.050219867,132,88,win
02-12-2019,2020,0,,MEM,IND,1392.402747,1561.964401,0.401209256,0.598790744,1383.089181,1571.277967,1390.739881,1566.252786,0.325904681,0.674095319,1383.486052,1573.506614,1414.742295,1518.107656,0.42276038,0.57723962,104,117,loose
02-12-2019,2020,0,,SAC,CHI,1468.362506,1352.393195,0.776123881,0.223876119,1452.576351,1368.17935,1461.589812,1327.232288,0.789646992,0.210353008,1445.310962,1343.511139,1456.590877,1371.077877,0.739163856,0.260836144,106,113,loose
03-12-2019,2020,0,,CLE,DET,1330.379037,1446.359984,0.477017775,0.522982225,1308.297559,1468.441462,1294.39726,1440.218626,0.432930523,0.567069477,1274.834202,1459.781684,1393.914548,1443.956226,0.569901096,0.430098904,94,127,loose
03-12-2019,2020,0,,WAS,ORL,1432.103322,1504.202737,0.54006608,0.45993392,1422.80897,1513.497089,1424.232718,1518.743403,0.483723448,0.516276552,1416.166822,1526.809299,1422.817874,1470.845954,0.550439389,0.449560611,120,127,loose
03-12-2019,2020,0,,TOR,MIA,1702.972089,1574.755508,0.788135021,0.211864979,1681.738523,1595.989075,1741.6468,1580.026204,0.81558107,0.18441893,1719.008046,1602.664958,1640.996136,1533.096925,0.764488225,0.235511775,110,121,loose
03-12-2019,2020,0,,NOP,DAL,1414.592645,1563.210596,0.43048628,0.56951372,1400.547519,1577.255722,1408.419477,1555.444532,0.436162809,0.563837191,1394.145004,1569.719005,1435.537219,1643.221868,0.352987117,0.647012883,97,118,loose
03-12-2019,2020,0,,SAS,HOU,1458.72627,1640.314307,0.384697077,0.615302923,1465.087598,1633.95298,1470.068571,1675.337255,0.341885691,0.658114309,1477.065204,1668.340621,1381.912632,1718.043579,0.196517181,0.803482819,135,133,win
03-12-2019,2020,0,,DEN,LAL,1615.37194,1576.047313,0.690405775,0.309594225,1600.24535,1591.173903,1615.629099,1577.888038,0.733996035,0.266003965,1598.993306,1594.52383,1643.291143,1613.966293,0.72443027,0.27556973,96,105,loose
03-12-2019,2020,0,,LAC,POR,1596.624898,1556.240173,0.691708623,0.308291377,1605.704931,1547.16014,1606.922817,1579.686577,0.67460367,0.32539633,1616.602223,1570.00717,1699.217949,1505.69381,0.843738476,0.156261524,117,97,win
04-12-2019,2020,0,,CHO,GSW,1417.911625,1445.830424,0.602270067,0.397729933,1428.037368,1435.704681,1416.909899,1469.890503,0.567361496,0.432638504,1428.136557,1458.663844,1335.485073,1369.093427,0.594502395,0.405497605,106,91,win
04-12-2019,2020,0,,DET,MIL,1468.441462,1724.454738,0.28944427,0.71055573,1458.857495,1734.038704,1459.781684,1758.141669,0.198088158,0.801911842,1453.60443,1764.318923,1440.694292,1640.966394,0.302874429,0.697125571,103,127,loose
04-12-2019,2020,0,,ORL,PHO,1513.497089,1404.945137,0.76861755,0.23138245,1518.597984,1399.844242,1526.809299,1374.069905,0.757569568,0.242430432,1532.192942,1368.686263,1440.519329,1534.816349,0.429802908,0.570197092,128,114,win
04-12-2019,2020,0,,ATL,BRK,1370.854427,1476.777032,0.491477512,0.508522488,1359.470489,1488.16097,1356.185372,1476.271856,0.479706723,0.520293277,1345.146034,1487.311194,1369.352069,1405.11047,0.599699635,0.400300365,118,130,loose
04-12-2019,2020,0,,BOS,MIA,1637.510443,1595.989075,0.69310216,0.30689784,1646.226516,1587.273002,1660.409038,1602.664958,0.757330097,0.242669903,1667.03352,1596.040476,1517.522327,1544.798187,0.65671362,0.34328638,112,93,win
04-12-2019,2020,0,,OKC,IND,1525.833915,1571.277967,0.577873336,0.422126664,1515.667165,1581.444717,1542.025545,1573.506614,0.600203771,0.399796229,1531.322424,1584.209736,1526.142063,1513.759478,0.658993857,0.341006143,100,107,loose
04-12-2019,2020,0,,CHI,MEM,1368.17935,1383.089181,0.620063647,0.379936353,1374.164554,1377.103977,1343.511139,1383.486052,0.570899429,0.429100571,1350.455432,1376.541759,1365.687933,1399.36822,0.579752271,0.420247729,106,99,win
04-12-2019,2020,0,,DAL,MIN,1577.255722,1479.167221,0.757732709,0.242267291,1580.774391,1475.648552,1569.719005,1479.343392,0.694641998,0.305358002,1574.330113,1474.732284,1629.099187,1535.631434,0.698404457,0.301595543,121,114,win
04-12-2019,2020,0,,UTA,LAL,1581.508611,1591.173903,0.627149726,0.372850274,1555.588088,1617.094425,1595.879252,1594.52383,0.725290405,0.274709595,1563.731329,1626.671754,1578.313979,1630.457014,0.659910576,0.340089424,96,121,loose
04-12-2019,2020,0,,POR,SAC,1547.16014,1452.576351,0.754009923,0.245990077,1551.8478,1447.888692,1570.00717,1445.310962,0.726160039,0.273839961,1575.318079,1440.000053,1504.473849,1453.084222,0.634886962,0.365113038,127,116,win
05-12-2019,2020,0,,WAS,PHI,1422.80897,1619.029054,0.364962991,0.635037009,1433.449146,1608.388878,1416.166822,1639.077442,0.321725452,0.678274548,1427.869703,1627.374561,1376.5403,1633.037554,0.281063221,0.718936779,119,113,win
05-12-2019,2020,0,,NYK,DEN,1275.871875,1600.24535,0.215582532,0.784417468,1266.549366,1609.567859,1231.319984,1598.993306,0.174740235,0.825259765,1223.988907,1606.324383,1243.667211,1641.571219,0.151046136,0.848953864,92,129,loose
05-12-2019,2020,0,,TOR,HOU,1681.738523,1633.95298,0.70071857,0.29928143,1665.245094,1650.446409,1719.008046,1668.340621,0.708161707,0.291838293,1702.244968,1685.103698,1688.324812,1731.850003,0.585224064,0.414775936,109,119,loose
05-12-2019,2020,0,,NOP,PHO,1400.547519,1399.844242,0.640997145,0.359002855,1388.817393,1411.574368,1394.145004,1368.686263,0.723535883,0.276464117,1380.092235,1382.739032,1400.020586,1526.616784,0.521679028,0.478320972,132,139,loose
06-12-2019,2020,0,,CLE,ORL,1308.297559,1518.597984,0.346391189,0.653608811,1303.374844,1523.5207,1274.834202,1532.192942,0.29224667,0.70775333,1270.809232,1536.217911,1371.113071,1456.564587,0.526245881,0.473754119,87,93,loose
06-12-2019,2020,0,,CHO,BRK,1428.037368,1488.16097,0.557136085,0.442863915,1418.354359,1497.843978,1428.136557,1487.311194,0.558589216,0.441410784,1418.420076,1497.027676,1331.946223,1391.879504,0.557512156,0.442487844,104,111,loose
06-12-2019,2020,0,,DET,IND,1458.857495,1581.444717,0.467540093,0.532459907,1467.98128,1572.320932,1453.60443,1584.209736,0.465338593,0.534661407,1462.777422,1575.036744,1451.558171,1509.832922,0.568933154,0.431066846,108,101,win
06-12-2019,2020,0,,MIA,WAS,1587.273002,1433.449146,0.811705073,0.188294927,1590.319953,1430.402196,1596.040476,1427.869703,0.852369883,0.147630117,1598.351398,1425.558781,1523.240717,1398.336741,0.818207036,0.181792964,112,103,win
06-12-2019,2020,0,,CHI,GSW,1374.164554,1435.704681,0.555123236,0.444876764,1368.629698,1441.239537,1350.455432,1458.663844,0.489843958,0.510156042,1345.748292,1463.370985,1326.204232,1363.988282,0.590193526,0.409806474,98,100,loose
06-12-2019,2020,0,,BOS,DEN,1646.226516,1609.567859,0.687115968,0.312884032,1653.138274,1602.6561,1667.03352,1606.324383,0.760114657,0.239885343,1672.099991,1601.257912,1558.224847,1642.906679,0.578439465,0.421560535,108,95,win
06-12-2019,2020,0,,OKC,MIN,1515.667165,1475.648552,0.691259019,0.308740981,1522.128547,1469.18717,1531.322424,1474.732284,0.716137199,0.283862801,1537.175829,1468.878879,1536.2875,1540.423336,0.640103622,0.359896378,139,127,win
06-12-2019,2020,0,,SAS,SAC,1465.087598,1447.888692,0.662543842,0.337456158,1467.581689,1445.3946,1477.065204,1440.000053,0.698032883,0.301967117,1479.251636,1437.813621,1387.061599,1463.493068,0.546021625,0.453978375,105,104,win
06-12-2019,2020,0,,MIL,LAC,1734.038704,1605.704931,0.788247646,0.211752354,1741.486433,1598.257202,1764.318923,1616.602223,0.812260086,0.187739914,1770.807439,1610.113707,1664.054222,1699.340347,0.60140293,0.39859707,119,91,win
06-12-2019,2020,0,,POR,LAL,1551.8478,1617.094425,0.549847983,0.450152017,1531.409929,1637.532295,1575.318079,1626.671754,0.565205175,0.434794825,1554.120731,1647.869101,1505.229164,1649.566692,0.432184606,0.567815394,113,136,loose
07-12-2019,2020,0,,DAL,NOP,1580.774391,1388.817393,0.842989204,0.157010796,1588.410865,1381.180919,1574.330113,1380.092235,0.8437666,0.1562334,1581.923742,1372.498606,1626.829583,1497.489474,0.788005257,0.211994743,130,84,win
07-12-2019,2020,0,,PHI,CLE,1608.388878,1303.374844,0.911448291,0.088551709,1612.466904,1299.296817,1627.374561,1270.809232,0.945759476,0.054240524,1629.741513,1268.44228,1621.558657,1391.99363,0.893546249,0.106453751,141,94,win
07-12-2019,2020,0,,NYK,IND,1266.549366,1572.320932,0.234241116,0.765758884,1264.923455,1573.946843,1223.988907,1575.036744,0.230614355,0.769385645,1222.392045,1576.633607,1256.762149,1512.758141,0.341260268,0.658739732,103,104,loose
07-12-2019,2020,0,,HOU,PHO,1650.446409,1411.574368,0.875523416,0.124476584,1651.960916,1410.05986,1685.103698,1382.739032,0.903694674,0.096305326,1686.239645,1381.603086,1739.577283,1538.56271,0.839639724,0.160360276,115,109,win
07-12-2019,2020,0,,UTA,MEM,1555.588088,1377.103977,0.832448893,0.167551107,1559.112805,1373.57926,1563.731329,1376.541759,0.866856536,0.133143464,1566.448724,1373.824363,1597.299332,1414.93083,0.863620732,0.136379268,126,112,win
08-12-2019,2020,0,,BRK,DEN,1497.843978,1602.6561,0.493075243,0.506924757,1503.533927,1596.966151,1497.027676,1601.257912,0.480297379,0.519702621,1502.902975,1595.382612,1378.692582,1653.827483,0.256801903,0.743198097,105,102,win
08-12-2019,2020,0,,CHO,ATL,1418.354359,1359.470489,0.713942396,0.286057604,1396.330727,1381.494121,1418.420076,1345.146034,0.730640437,0.269359563,1395.57854,1367.98757,1335.594253,1396.737658,0.555793007,0.444206993,107,122,loose
08-12-2019,2020,0,,WAS,LAC,1430.402196,1598.257202,0.403571713,0.596428287,1419.639162,1609.020236,1425.558781,1610.113707,0.368309023,0.631690977,1415.925235,1619.747254,1467.93953,1697.826275,0.309933776,0.690066224,119,135,loose
08-12-2019,2020,0,,PHI,TOR,1612.466904,1665.245094,0.567542257,0.432457743,1618.911596,1658.800401,1629.741513,1702.244968,0.465117283,0.534882717,1638.17757,1693.808912,1632.385775,1695.005261,0.479296542,0.520703458,110,104,win
08-12-2019,2020,0,,MIA,CHI,1590.319953,1368.629698,0.864338066,0.135661934,1591.838547,1367.111104,1598.351398,1345.748292,0.883607102,0.116392898,1599.629538,1344.470151,1539.88108,1339.62734,0.848860783,0.151139217,110,105,win
08-12-2019,2020,0,,DAL,SAC,1588.410865,1445.3946,0.802011512,0.197988488,1575.818268,1457.987198,1581.923742,1437.813621,0.75496807,0.24503193,1570.604121,1449.133243,1626.982818,1455.162227,0.783265941,0.216734059,106,110,loose
08-12-2019,2020,0,,POR,OKC,1531.409929,1522.128547,0.652279511,0.347720489,1514.775536,1538.76294,1554.120731,1537.175829,0.664947583,0.335052417,1537.016507,1554.280054,1488.142293,1509.165308,0.614640369,0.385359631,96,108,loose
08-12-2019,2020,0,,LAL,MIN,1637.532295,1469.18717,0.82414964,0.17585036,1641.773366,1464.9461,1647.869101,1468.878879,0.830045947,0.169954053,1651.948721,1464.799259,1655.654158,1541.904759,0.770369108,0.229630892,142,125,win
09-12-2019,2020,0,,IND,LAC,1573.946843,1609.020236,0.592364218,0.407635782,1560.186643,1622.780436,1576.633607,1619.747254,0.641013089,0.358986911,1561.279645,1635.101215,1494.938347,1563.334139,0.606882876,0.393117124,99,110,loose
09-12-2019,2020,0,,BOS,CLE,1653.138274,1299.296817,0.931663103,0.068336897,1654.894001,1297.541091,1672.099991,1268.44228,0.946064769,0.053935231,1673.450995,1267.091277,1604.859445,1392.781635,0.853423017,0.146576983,110,88,win
09-12-2019,2020,0,,HOU,SAC,1651.960916,1457.987198,0.844519664,0.155480336,1643.034715,1466.913399,1686.239645,1449.133243,0.897697772,0.102302228,1675.845448,1459.52744,1740.409884,1478.998469,0.909850665,0.090149335,118,119,loose
09-12-2019,2020,0,,CHI,TOR,1367.111104,1658.800401,0.249093597,0.750906403,1365.365211,1660.546294,1344.470151,1693.808912,0.187261022,0.812738978,1343.212856,1695.066207,1380.712645,1701.246258,0.213813356,0.786186644,92,93,win
09-12-2019,2020,0,,MIL,ORL,1741.486433,1523.5207,0.861804357,0.138195643,1743.631207,1521.375926,1770.807439,1536.217911,0.87255015,0.12744985,1772.765194,1534.260156,1710.035851,1434.778754,0.896395274,0.103604726,110,101,win
09-12-2019,2020,0,,NOP,DET,1381.180919,1467.98128,0.518986674,0.481013326,1376.112047,1473.050152,1372.498606,1462.777422,0.507317847,0.492682153,1367.575998,1467.700031,1478.245993,1471.381317,0.643015478,0.356984522,103,105,loose
09-12-2019,2020,0,,PHO,MIN,1410.05986,1464.9461,0.564561482,0.435438518,1421.876678,1453.129282,1381.603086,1464.799259,0.586844621,0.413155379,1392.67963,1453.722714,1525.180149,1526.588879,0.694606144,0.305393856,125,109,win
09-12-2019,2020,0,,UTA,OKC,1559.112805,1538.76294,0.66658718,0.33341282,1540.139155,1557.73659,1566.448724,1554.280054,0.752132654,0.247867346,1543.572333,1577.156445,1599.721419,1428.370652,0.883535484,0.116464516,90,104,loose
09-12-2019,2020,0,,GSW,MEM,1441.239537,1373.57926,0.724147768,0.275852232,1426.053079,1388.765718,1463.370985,1373.824363,0.73187875,0.26812125,1447.925602,1389.269746,1352.716198,1435.216397,0.503448556,0.496551444,102,110,win
10-12-2019,2020,0,,CHO,WAS,1396.330727,1419.639162,0.608609756,0.391390244,1402.535398,1413.434491,1395.57854,1415.925235,0.613625811,0.386374189,1401.68681,1409.816964,1322.487076,1458.849829,0.448863642,0.551136358,114,107,win
10-12-2019,2020,0,,MIA,ATL,1591.838547,1381.494121,0.856495924,0.143504076,1594.795753,1378.536915,1599.629538,1367.98757,0.868464863,0.131535137,1602.309969,1365.30714,1477.118438,1384.947945,0.747361759,0.252638241,135,121,win
10-12-2019,2020,0,,PHI,DEN,1618.911596,1596.966151,0.668625379,0.331374621,1623.16105,1592.716697,1638.17757,1595.382612,0.685884487,0.314115513,1642.165817,1591.394365,1646.745817,1638.942474,0.640957067,0.359042933,97,92,win
10-12-2019,2020,0,,POR,NYK,1514.775536,1264.923455,0.882249869,0.117750131,1518.602459,1261.096533,1537.016507,1222.392045,0.919277214,0.080722786,1539.52595,1219.882602,1492.564096,1279.097494,0.864157085,0.135842915,115,87,win
11-12-2019,2020,0,,TOR,LAC,1660.546294,1622.780436,0.688484569,0.311515431,1635.197401,1648.129329,1695.066207,1635.101215,0.708784407,0.291215593,1668.570797,1661.596625,1694.50981,1580.474526,0.768656606,0.231343394,92,112,loose
11-12-2019,2020,0,,CLE,HOU,1297.541091,1643.034715,0.195733774,0.804266226,1295.010896,1645.56491,1267.091277,1675.845448,0.145839181,0.854160819,1265.280604,1677.65612,1388.455095,1751.251965,0.181969061,0.818030939,110,116,loose
11-12-2019,2020,0,,IND,BOS,1560.186643,1654.894001,0.507616135,0.492383865,1567.087604,1647.99304,1561.279645,1673.450995,0.487507062,0.512492938,1568.543311,1666.187329,1494.335448,1598.095743,0.499608941,0.500391059,122,117,win
11-12-2019,2020,0,,ORL,LAL,1521.375926,1641.773366,0.470679403,0.529320597,1512.360021,1650.789271,1534.260156,1651.948721,0.47474588,0.52525412,1525.146024,1661.062853,1448.91403,1660.7919,0.344501011,0.655498989,87,96,loose
11-12-2019,2020,0,,BRK,CHO,1503.533927,1402.535398,0.76079455,0.23920545,1490.774181,1415.295144,1502.902975,1401.68681,0.802248586,0.197751414,1488.882938,1415.706847,1449.485477,1319.207516,0.827455607,0.172544393,108,113,loose
11-12-2019,2020,0,,MIN,UTA,1453.129282,1540.139155,0.518685588,0.481314412,1441.586455,1551.681982,1453.722714,1543.572333,0.511726816,0.488273184,1442.379131,1554.915916,1534.927391,1599.674131,0.547709325,0.452290675,116,127,loose
11-12-2019,2020,0,,CHI,ATL,1365.365211,1378.536915,0.622417934,0.377582066,1382.284256,1361.61787,1343.212856,1365.30714,0.677480963,0.322519037,1357.223276,1351.29672,1386.092248,1390.615576,0.699173627,0.300826373,136,102,win
